1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.966666666666667007e-01
9.966666666666667007e-01
9.800000000000000933e-01
9.199999999999999289e-01
7.866666666666667362e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.666666666666665630e-01
9.300000000000000488e-01
9.133333333333333304e-01
7.166666666666666741e-01
5.766666666666666607e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.833333333333333925e-01
9.499999999999999556e-01
9.633333333333332638e-01
8.699999999999998845e-01
6.933333333333333570e-01
