-1.078087800364368576e+00 -6.476444681305919548e-01 -9.818082490663605499e-01 -9.314442404228543415e-01 -9.412954490519594986e-01 -1.025506456549477807e+00 -1.127131935029531018e+00 -8.120317033158752640e-01 -9.972853328290040009e-01 -8.603505330074411317e-01 2.219021122489836184e+00 7.104415006252955855e+00 6.835513058011242649e+00 5.169245752160148477e+00 4.513963549213763748e+00 4.955111587407261986e+00 5.717550307197684312e+00 6.514423702756407586e+00 6.795548684098221770e+00 6.316181483756870385e+00
-1.096062293237288321e+00 -7.116023518650291813e-01 -9.390991934187519208e-01 -8.968147614090237196e-01 -8.253940465551384831e-01 -1.038396143836639807e+00 -1.082413043973339484e+00 -7.990888976537513511e-01 -1.042415096934387719e+00 -7.621389731498923181e-01 1.692699500428734849e+00 6.352645232990013824e+00 6.099740990561768328e+00 4.617573929595568671e+00 3.995788644293739367e+00 4.420590180029163818e+00 5.138189971976096615e+00 5.760121103453591296e+00 6.030404875324093084e+00 5.634971163373785785e+00
-1.105164764283701695e+00 -7.432873568397921904e-01 -9.986503070538099713e-01 -9.082313433288450311e-01 -9.499712997376298373e-01 -1.045382417361885974e+00 -1.059145610431090345e+00 -7.992595494227396902e-01 -9.835695657086832577e-01 -6.175267549775594889e-01 1.289813287665186214e+00 5.626339115222378062e+00 5.439834134508167551e+00 4.195369306915834429e+00 3.534514333889765769e+00 4.029550851154154678e+00 4.400952049677797184e+00 5.119822317435642312e+00 5.432511153109898849e+00 5.084203712742196402e+00
-1.086283947875269940e+00 -6.838454941653169250e-01 -9.497323089422958775e-01 -8.545971392192953653e-01 -9.538109160122734131e-01 -7.784061400964346067e-01 -1.127131935029531018e+00 -8.403446910031323602e-01 -9.744975565475301194e-01 -7.960643246169503140e-01 1.004581677056511024e+00 5.008714602537052585e+00 4.884112333811668982e+00 3.623274153556671262e+00 3.186465598789244957e+00 3.394229108636753978e+00 3.897064752982340341e+00 4.530120719337744184e+00 4.919676552012726134e+00 4.551381989880684209e+00
-1.057651820739115678e+00 -7.432873568397921904e-01 -9.999274857079778478e-01 -7.753410867373111692e-01 -7.586113100601528103e-01 -8.084304996884819072e-01 -1.096638904889549071e+00 -8.410651354255407330e-01 -1.040864140912685087e+00 -8.893164661825947448e-01 8.938082441863275385e-01 4.422900609499338387e+00 4.378548848123576143e+00 3.235669717697369663e+00 2.835188863833418615e+00 3.146026076271031258e+00 3.482471078656395935e+00 3.954462173545437054e+00 4.436145027658077389e+00 3.983112849160279634e+00
-1.032468825477730112e+00 -7.432873568397921904e-01 -9.288360746975946602e-01 -9.139271064679029832e-01 -9.538109160122734131e-01 -9.741585288093318473e-01 -1.113598405680752856e+00 -7.769323786561080913e-01 -1.023178027243590638e+00 -8.893164661825947448e-01 6.867823606468370645e-01 3.889686484894342655e+00 3.908859956069482333e+00 2.919057913643254398e+00 2.456575947631670420e+00 2.785614670353659950e+00 2.935577273090412387e+00 3.549796346970340633e+00 3.947305400555336519e+00 3.667690816344711724e+00
-1.085728124920195770e+00 -7.432873568397921904e-01 -9.146491879259842639e-01 -8.358943693071773096e-01 -8.473038108809269886e-01 -9.978375746560185222e-01 -1.115664086249113840e+00 -8.045095284603240859e-01 -1.042415096934387719e+00 -8.661947378204729597e-01 3.909734273603899801e-01 3.495611825487216606e+00 3.484934629579438337e+00 2.559225574233817024e+00 1.939089620593239083e+00 2.424709420397036741e+00 2.513843037471159558e+00 3.176632759033014786e+00 3.456085213739545470e+00 3.232917062844430589e+00
-1.070764086698239304e+00 -6.926327540486628687e-01 -8.346805700322735833e-01 -7.410588256195036472e-01 -8.405781381593028234e-01 -9.619819778558154066e-01 -1.110641811644044852e+00 -7.415976905253950369e-01 -9.845721267941103250e-01 -7.425249603171336643e-01 1.745755841166212463e-01 3.115539879821412672e+00 3.166128335186084719e+00 2.287847407095811025e+00 1.625590461193264114e+00 1.831611018484643916e+00 2.394264657779028305e+00 2.884733335197988247e+00 3.033724122880857355e+00 2.789447250437185666e+00
-1.036594750407886067e+00 -7.090280794004684140e-01 -9.366714982717755378e-01 -9.314442404228543415e-01 -7.136254648253405053e-01 -1.003615497562281744e+00 -9.658858972183438363e-01 -7.129624638854730190e-01 -9.444311555070437070e-01 -8.893164661825947448e-01 8.130046557559780784e-02 2.829371701290559482e+00 2.792379088866459469e+00 1.926316570710920439e+00 1.468675895462169478e+00 1.600384221576059307e+00 2.211322837839096334e+00 2.512128913949736475e+00 2.687694435840646712e+00 2.591414568768513504e+00
-1.097634296540633159e+00 -6.475527987657254680e-01 -1.001838824172062159e+00 -9.314442404228543415e-01 -8.643812051827496346e-01 -9.885699495123765335e-01 -1.127131935029531018e+00 -7.970004822756805440e-01 -9.831049219954811624e-01 -8.671500406792463922e-01 -3.967231586596427911e-02 2.536598480497044061e+00 2.515594443367882516e+00 1.589023087401869816e+00 1.310662986931492302e+00 1.335342130089072876e+00 1.879246227257196811e+00 2.196871642180122208e+00 2.366388267190528083e+00 2.196355828720864434e+00
-1.071988900985678672e+00 -6.375669300256974203e-01 -8.759271162784406650e-01 -9.175942882768793885e-01 -8.660227450616370115e-01 -8.483507672831580582e-01 -9.758735010956343103e-01 -8.298478337818641082e-01 -1.029271912959063062e+00 -8.605398868419643632e-01 -1.720990354739488359e-01 2.238416614717403608e+00 2.258824137591193715e+00 1.342417026633646149e+00 1.003771951451577715e+00 1.060142333670697878e+00 1.642491504999658902e+00 1.859990350185496633e+00 1.993495116120728161e+00 1.929517830320860217e+00
-9.926177080500567795e-01 -7.432873568397921904e-01 -9.795041334333530747e-01 -9.095092516685647777e-01 -7.856030682274169896e-01 -9.301226569665672628e-01 -1.059580591779076153e+00 -8.447016233884980796e-01 -1.038594481234274669e+00 -8.712339678435941925e-01 -1.596318623555174065e-01 1.999779059537808878e+00 1.995706655705323129e+00 1.171561188301012413e+00 8.156448514854919285e-01 8.573983117898498207e-01 1.445966749387525230e+00 1.491910799311053637e+00 1.721456530588862499e+00 1.653404965986432273e+00
-1.111406816183215351e+00 -6.574816928944863248e-01 -9.431875916190411990e-01 -8.952383561942495183e-01 -7.861455970647679425e-01 -9.785262910729959351e-01 -9.982952397306235071e-01 -7.096860966013091021e-01 -1.042415096934387719e+00 -7.552914951454315906e-01 -2.759533688554838826e-01 1.760253444456135297e+00 1.772221409311198315e+00 1.006506346570289701e+00 5.714125931652964674e-01 6.183595893531479426e-01 1.136251135892020203e+00 1.211014532372042485e+00 1.501809230354648195e+00 1.395523412530455420e+00
-1.111406816183215351e+00 -5.755451253469879846e-01 -9.916368512841433613e-01 -8.010996189029011560e-01 -9.267023473755516827e-01 -8.025988627786381224e-01 -1.045315781055647264e+00 -5.277394344180948993e-01 -1.013311059666281322e+00 -7.997787837671589406e-01 -3.020731034834545081e-01 1.547671744562260754e+00 1.598048471175427476e+00 7.823135970110970394e-01 3.837292853939763826e-01 4.168047400677947212e-01 1.095550996496392981e+00 9.666369372377168201e-01 1.332068413071556323e+00 1.199880958172105938e+00
-1.021738133033747831e+00 -6.231763791965223565e-01 -1.005426875263031317e+00 -9.030575099803241912e-01 -8.691728296352050354e-01 -7.589115257932534941e-01 -1.127131935029531018e+00 -5.880080636754245749e-01 -8.865388264011889730e-01 -8.893164661825947448e-01 -4.732496890047555027e-01 1.343219543176912278e+00 1.390644615865292533e+00 6.163049649056772106e-01 2.432243212942132859e-01 1.592910949164171863e-01 9.848059445314434335e-01 8.583659377311010363e-01 1.132240363146474804e+00 9.902271603955383750e-01
-9.852768849510304960e-01 -5.180438547645818126e-01 -8.461011944704359689e-01 -9.314442404228543415e-01 -8.915894337654906021e-01 -8.125485245668786494e-01 -1.127131935029531018e+00 -6.592171996115939736e-01 -7.589409636875644738e-01 -8.313320063428597528e-01 -6.807952144320053023e-01 1.191652267825094924e+00 1.200836885286888478e+00 5.386134469037034966e-01 2.164001314413601662e-01 1.493547423616260472e-01 8.483647982078693639e-01 7.558715613818512979e-01 8.953213593190563202e-01 8.072058423474178790e-01
-8.869997454408952153e-01 -5.015020897263404720e-01 -9.597065286669597128e-01 -8.709475973046222341e-01 -9.479954109649861849e-01 -9.659947480526143160e-01 -1.089151219918343072e+00 -7.978345901963064257e-01 -4.619436577818262779e-01 -7.905642231092996353e-01 -8.552109888350950540e-01 1.072229067816597992e+00 1.046353890808441323e+00 4.214612068163685610e-01 8.354922438437971388e-02 5.749884324014488401e-02 7.040510497315611849e-01 5.963028278387522141e-01 7.258534827761843333e-01 7.558362377774097141e-01
-1.011688738237217944e+00 -6.723008109612327310e-01 -1.005426875263031317e+00 -7.886964172806401052e-01 -9.538109160122734131e-01 -1.052488674010359171e+00 -1.028455494581161478e+00 -7.492978241060384015e-01 -3.770961725560777467e-01 -8.118015674297984763e-01 -9.022665574038610803e-01 9.097546505986522369e-01 8.564414755601246210e-01 3.139246036001471785e-01 1.923292709062417866e-02 2.947231326545447783e-02 4.127764796070321207e-01 5.172259589464062168e-01 5.973661442261863908e-01 7.391466966437875152e-01
-1.096294014611338685e+00 -6.948756202429001716e-01 -1.001719465928748942e+00 -7.388139767771991773e-01 -7.979911400069240601e-01 -9.105275885376317158e-01 -8.720695840559280487e-01 -7.790643797401800574e-01 -5.972759432551616454e-01 -8.313056312992125330e-01 -8.716313822855682458e-01 7.622983522254880295e-01 7.370491312288042218e-01 1.616686311621581829e-01 -4.641757627821965076e-02 -7.460223825051109231e-03 3.562018507540137824e-01 4.435575564329209963e-01 5.541218867209326548e-01 5.172034977275171697e-01
-8.271077490221658834e-01 -7.184018181774863843e-01 -9.546642705498129544e-01 -8.161928175136834440e-01 -8.560810346787296465e-01 -1.039481302908613847e+00 -1.125366309184097080e+00 -7.222298293784308321e-01 -6.546891535675786189e-01 -8.586116179443495922e-01 -9.542944643243390646e-01 6.921389163290230240e-01 6.134103991272062961e-01 9.793563459111542802e-02 -3.879087465744011226e-02 -2.300327939629252250e-01 3.357487890764825900e-01 3.578542789239550492e-01 4.078307230476652667e-01 3.763835379648868273e-01
-9.446942991500978382e-01 -7.432873568397921904e-01 -9.361171179643495988e-01 -7.385824055412506528e-01 -9.538109160122734131e-01 -8.858918369700828910e-01 -1.035647482398499131e+00 -8.447016233884980796e-01 -7.323140119271107640e-01 -8.255472027322354744e-01 -9.300136418924633830e-01 5.514607712541520490e-01 5.127734047518313076e-01 -8.590668537686738104e-02 -1.038408074720651303e-01 -3.006496445564693087e-01 1.960857522888019844e-01 2.092624346456615492e-01 3.935553245267187639e-01 2.204100969822614386e-01
-9.334920337882812724e-01 -7.432873568397921904e-01 -8.118225266212937274e-01 -6.664850108227398096e-01 -8.732554347886147816e-01 -7.821487299860284681e-01 -9.249189014754034543e-01 -6.578509071411134945e-01 -7.093587432175527674e-01 -8.256694234601165139e-01 -7.785263049831619986e-01 4.756207956913135471e-01 3.956342028409656209e-01 -2.164053746968961078e-01 -1.451667141631806171e-02 -4.941222175541530870e-01 1.049764985832948305e-01 8.584397178772358583e-02 2.724534774020711536e-01 9.245902801056295195e-02
-7.216654625324603334e-01 -7.432873568397921904e-01 -9.085518510259261715e-01 -7.712108604302706505e-01 -6.540188155074012633e-01 -8.855422075344506760e-01 -8.903150783115629796e-01 -4.337786285573840828e-01 -7.712628332920564711e-01 -6.798300983113498841e-01 -9.405407358205277735e-01 4.151006059468264064e-01 3.432386970345500665e-01 -2.595163568023629019e-01 -4.598115590171714118e-02 -5.407188105456409710e-01 -2.449983153439334871e-02 3.213388873252819716e-02 1.455550427443239592e-01 4.870838522871244469e-02
-8.197452709323684861e-01 -6.517408504310671091e-01 -1.005426875263031317e+00 -7.424935418587670366e-01 -7.728951656556285466e-01 -9.857907304035407048e-01 -9.912006452960063774e-01 -4.101119493550572370e-01 -6.598531041986991363e-01 -6.212677202172693924e-01 -9.726109293801422639e-01 3.354204202430632331e-01 2.534239138969949789e-01 -2.318640924257716063e-01 -6.629441306132351219e-02 -6.384506297452524626e-01 -3.237179158368541643e-02 -3.934345491259018390e-02 7.973545695727066521e-03 8.916972788470783895e-03
-6.217455934149855867e-01 -4.721783590237904615e-01 -7.704164544712002183e-01 -7.616684621209434125e-01 -8.363093236900287497e-01 -9.376502976853404725e-01 -1.127131935029531018e+00 -5.941685526757514157e-01 -8.866346571057173165e-01 -7.082223539480401175e-01 -9.688340139093420955e-01 2.765674488730595071e-01 1.868757640967421141e-01 -2.751464236876004499e-01 -4.056003427968014191e-02 -7.752587802566593966e-01 -1.418381816952205277e-01 -1.361755015689468939e-01 -1.212113195521634379e-01 -7.452551281361266718e-03
-6.154971991343370918e-01 -5.114919034688237831e-01 -6.467817540489516626e-01 -9.161305253395769510e-01 -7.532999420405415147e-01 -7.989138992799498240e-01 -8.674075146604386388e-01 -6.431304531797651380e-01 -9.277164439681597763e-01 -6.733476646591837200e-01 -9.890780409220922831e-01 2.696028727044111339e-01 1.500708243797351515e-01 -3.667496797081667426e-01 -2.056167573775297408e-01 -5.901160926241718618e-01 -2.396028173045837151e-01 -1.355110271181574066e-01 -1.581545758679647473e-01 -1.349595935410592418e-01
-4.252453640636941201e-01 -6.048934279113250545e-01 -6.600830078043878890e-01 -9.314442404228543415e-01 -6.841360457025043029e-01 -8.348401268014177257e-01 -8.567530725812869674e-01 -8.447016233884980796e-01 -8.668616906479186257e-01 -8.408095916158452310e-01 -1.022055393127622613e+00 2.101577419239488154e-01 8.576204854324898097e-02 -4.530205500870956303e-01 -1.949737817247177152e-01 -6.036285914055269375e-01 -3.345160629757638060e-01 -1.240106432421708288e-01 -1.068515918567259915e-01 -2.210475310637188551e-01
-4.937762407047961433e-01 -5.611374908799647843e-01 -7.671410196928318825e-01 -6.443229120890048289e-01 -5.971701201024565142e-01 -8.245149147109648302e-01 -7.722182707276321612e-01 -7.818814141039551746e-01 -7.863545935370919171e-01 -7.789066217740758802e-01 -8.762218123815134208e-01 1.933795323420408607e-01 -2.345880561964352670e-02 -4.887323548989710997e-01 -2.720522457990702248e-01 -6.126016446615177857e-01 -3.406934114229588362e-01 -1.673199410138667131e-01 -6.894170155252206389e-02 -2.094068513013096766e-01
-6.710182353507304631e-01 -6.095975811141081113e-01 -9.729184532221003545e-01 -7.363525013367481220e-01 -4.557155188825903758e-01 -7.882583926593181856e-01 -7.458675740564207901e-01 -6.633336684516440984e-01 -7.887550147069634088e-01 -8.893164661825947448e-01 -8.797155624503343319e-01 1.129818833152133883e-01 -4.380940806136583709e-02 -5.593282976022911912e-01 -2.566180132260048596e-01 -6.469675453165834034e-01 -5.168720431216095035e-01 -1.899852349085197345e-01 -1.244862635032987219e-01 -3.175372553858863411e-01
-5.933314603050025005e-01 -6.520981592521392090e-01 -9.923767642202263595e-01 -9.314442404228543415e-01 -4.110116380403991965e-01 -7.700381825221659371e-01 -9.401703472129889771e-01 -4.486654651409781036e-01 -4.925661918122479221e-01 -8.893164661825947448e-01 -7.986550702055748019e-01 8.156390694921064610e-02 -7.552814834574095304e-02 -5.842180484914731853e-01 -1.070306203260633637e-01 -8.436592510681696355e-01 -5.019278517073981760e-01 -2.148432402344178926e-01 -7.842314358383342676e-02 -3.280168563090584688e-01
-7.189773070729508220e-01 -5.716707422651768900e-01 -8.961097059336810000e-01 -8.516513986834736150e-01 -4.802626097721887644e-01 -7.069323336358931398e-01 -1.070794370718016975e+00 -3.325740988187517733e-01 -3.268723918183739641e-01 -8.498315142345823636e-01 -7.201744390648847638e-01 5.168913419927717579e-02 -9.918588173181368262e-02 -5.848705263513622743e-01 2.227538669543979548e-03 -6.375444855855381121e-01 -4.623649620906724045e-01 -2.470744785209011141e-01 -1.085870599755127813e-01 -2.657063858579536975e-01
-7.394742557217881540e-01 -4.556295571681899803e-01 -7.390957481267113049e-01 -7.217760267279006436e-01 -9.193686272622220157e-01 -6.820314712617727704e-01 -1.116381609677921549e+00 -3.443875751882627956e-01 -5.609546890645527029e-01 -8.050204632200653743e-01 -6.779191805819664296e-01 3.037581330210419733e-02 -1.467866613774097828e-01 -5.931885249267235816e-01 -1.000929813015572628e-01 -6.235153301258408165e-01 -5.436762516513031773e-01 -3.217009278386063764e-01 -2.145594291188750447e-01 -1.605170175854536141e-01
-5.089491720046482870e-01 -5.838711034839551006e-01 -7.185890767117019129e-01 -7.493892684013462313e-01 -9.140633437853681320e-01 -5.042039545979375426e-01 -9.419493880038523059e-01 -3.114109861025921577e-01 -6.163909414540292842e-01 -8.750420112638058745e-01 -5.967407344997133212e-01 1.041534383032873511e-02 -1.435048324939659503e-01 -6.128350175191644711e-01 -2.858632189401106305e-01 -5.487778968526559886e-01 -6.087740794378434517e-01 -3.599236327626847420e-01 -1.868776849850466437e-01 -7.119657092886509664e-02
-4.829465795756180957e-01 -4.083656374584324622e-01 -8.582543099759976091e-01 -5.416790437464026331e-01 -9.028512759834885770e-01 -5.627690302416415991e-01 -7.501587302446881544e-01 -4.241707427464859737e-01 -6.565176201832557679e-01 -7.426787973393851328e-01 -4.481228762405968236e-01 9.229439412910727183e-03 -2.233213489838717647e-01 -7.362146366069185488e-01 -4.127876031064202644e-01 -6.260887634058998064e-01 -5.870153878865893571e-01 -3.365930665867961635e-01 -2.165520798286399984e-01 -9.557961864104620731e-02
-4.299806443380523313e-01 -3.224308649138730165e-01 -6.407905197495910032e-01 -5.731652518228830262e-01 -8.235753166432483452e-01 -6.056567684006514130e-01 -7.495911974648254983e-01 -2.064868876646036300e-01 -4.876773025894937663e-01 -8.700984186408600163e-01 -4.973182423919804140e-01 1.114230028010203266e-02 -1.894083366773393895e-01 -7.782258279654561406e-01 -5.192377156134623251e-01 -5.543335364498510609e-01 -5.643620481255989807e-01 -3.365636777123777734e-01 -2.558459753337876119e-01 -1.910196957037734455e-01
-3.994160781480626254e-01 -2.909578831059977944e-01 -6.312922004082253125e-01 -5.489709336649796212e-01 -7.531312955496515249e-01 -3.068715942649881678e-01 -7.529137341684897233e-01 -2.821237214502861912e-01 -4.262203577141133737e-01 -8.685767896952220068e-01 -6.265780165123640000e-01 -2.112174229049656668e-02 -1.776929686539295006e-01 -7.487043896859520986e-01 -4.629487654764415372e-01 -6.333041414308423489e-01 -7.938609486612826505e-01 -4.076429732000300676e-01 -2.631179235295098562e-01 -2.150761257190043352e-01
-3.551001668510798126e-01 -2.414110369069280559e-01 -7.633347153480998237e-01 -4.432703917111095460e-01 -7.910410207790208315e-01 -1.761339391080101735e-01 -6.614860880981563440e-01 -2.045890939317614454e-01 -3.918599773928263530e-01 -8.893164661825947448e-01 -6.065082569851056871e-01 -3.565180039876762047e-02 -1.542747180786736283e-01 -6.340893886614225039e-01 -4.215372744194727517e-01 -7.198923054894607043e-01 -7.282775766421850649e-01 -3.877418208047836434e-01 -2.927490972516391121e-01 -2.387003911840052395e-01
-3.380971580203672722e-01 -3.192108944111237689e-01 -7.856016464055262105e-01 -5.465150822587988566e-01 -7.275285734518419645e-01 -4.920141982330085428e-02 -6.174531628179930065e-01 -3.652878869922972505e-01 -4.323353820858175656e-01 -8.018599966878584562e-01 -6.928520485764892989e-01 -3.268204539906773703e-02 -1.278082687708340937e-01 -5.848537363882401197e-01 -3.869593806431881333e-01 -6.262098611075542776e-01 -8.182622087287163559e-01 -3.791367815442080458e-01 -3.239985811034545304e-01 -4.141344953291681286e-01
-2.757746461665088189e-01 -9.240831312371504402e-02 -7.874123840317105438e-01 -5.100918733224989454e-01 -7.318748577620871609e-01 6.215309562499646973e-02 -6.112847439555435525e-01 -2.309665712578055918e-01 -1.729393835573323213e-01 -8.279817146184492715e-01 -8.672670434340371548e-01 -2.720811430423539234e-02 -2.040167431881010907e-01 -5.469405612721616183e-01 -3.849158546308310003e-01 -6.089630674000147126e-01 -8.203555497877493830e-01 -4.654041231775212784e-01 -3.369321525267420792e-01 -5.130603217355884649e-01
-1.645597155401636869e-01 -1.038880451446256570e-01 -5.957244217575748957e-01 -6.364624011431585515e-01 -8.753876072926741747e-01 7.616961511168121590e-02 -4.791827642082602257e-01 -1.510760737831668699e-01 -2.235962295849319992e-01 -8.462304125606582295e-01 -8.199994232424042684e-01 -1.972114221050583552e-02 -2.881770873899909824e-01 -5.545088515123162143e-01 -4.809835466486628852e-01 -5.521418072547048528e-01 -8.261540964144696853e-01 -4.695105970734175793e-01 -3.307122773748603084e-01 -4.337489202172951641e-01
-1.256831231030368194e-02 -1.945048499416880405e-01 -6.472076572403115957e-01 -5.288877042885543611e-01 -9.538109160122734131e-01 2.627617666852545275e-01 -5.074629907074096336e-01 -5.667028920674894998e-02 -9.183353222414729344e-02 -8.893164661825947448e-01 -9.550764881830950959e-01 -4.078105851396775922e-02 -2.930425879605325079e-01 -5.453904720006776952e-01 -4.520957145825893475e-01 -5.470717503796591608e-01 -8.351324604407764918e-01 -4.875767140083570594e-01 -2.457619742146643083e-01 -3.949622326950019691e-01
-8.800971788575047416e-02 -2.690474149213504251e-01 -4.920315364030543037e-01 -4.610723233433384194e-01 -7.708186413146468352e-01 3.414441776336648027e-01 -3.585557667255179215e-01 6.970079482787815139e-02 -2.127878220744450488e-01 -6.126508084557308331e-01 -9.179725056580247955e-01 -1.083440106025706368e-01 -3.260102636750259464e-01 -5.124547032290985848e-01 -5.066471271538642851e-01 -5.535126710191605737e-01 -7.832414354241702403e-01 -4.839471709788228937e-01 -3.564743150864132515e-01 -3.851587896481767914e-01
3.485324475210551526e-02 -2.819596263683783466e-01 -4.432716361030203389e-01 -3.411632994257935980e-01 -4.748624470092133731e-01 3.422384394776232797e-01 -1.980155625149801479e-01 9.434124720740096059e-02 -4.485551103639565801e-02 -6.193419426193959021e-01 -1.043300142297621802e+00 -9.375774167770101197e-02 -3.037910087582124108e-01 -4.535730567192914342e-01 -6.475998115276648814e-01 -6.666107662989390059e-01 -7.304872580251651204e-01 -4.875767140083570594e-01 -3.766247638289199062e-01 -3.567230160930547900e-01
-4.666713362560551311e-03 -1.172084150017015935e-01 -3.229662426757815563e-01 -2.702085278136883914e-02 -4.356298655711767220e-01 5.780474423820807228e-01 -2.914797049178299293e-01 -3.689855481003863347e-02 7.260724508510352226e-02 -7.362081115552001620e-01 -9.410442963313543352e-01 -1.024669019585778829e-01 -2.712088849730732165e-01 -4.926864632385339338e-01 -7.308753680652233520e-01 -7.096216375277186739e-01 -7.803213701156003212e-01 -4.784689248944254403e-01 -4.133231829367448040e-01 -4.157281328548738664e-01
1.031160936471253314e-01 -1.287242532366923153e-01 -1.627612662512093744e-01 -1.780941070921529534e-01 -4.023836073187613271e-01 6.369863163816420482e-01 -1.786585446930590571e-01 1.721631010310634979e-01 3.912610204573725436e-01 -7.761014874920452167e-01 -9.656991734373605585e-01 -1.186962622308136567e-01 -3.174386971302829985e-01 -5.147209105203707225e-01 -6.890309762765205459e-01 -5.238083491313011431e-01 -8.198262779935703293e-01 -4.552619887580437452e-01 -4.273535576261698332e-01 -5.566653268976247126e-01
