9.489337637768002071e-03 3.507052730517248168e-02 3.381427061108217141e-02 2.460356377960798424e-02 1.655112685491024957e-02
1.979796223501043353e-02 2.173114071197411803e-02 9.195727617026167033e-03 1.188349567134202277e-02 6.270943078194072921e-03
5.480421175992496868e-02 2.816501031890978474e-02 2.937083725560016637e-02 2.572033919628674559e-02 1.135751211770813680e-02
4.415952560808319299e-02 3.478528689312489902e-02 2.963099070058188012e-02 2.824046187048995238e-02 3.986178150345829480e-02
2.966701926400613920e-02 2.502281119021328160e-02 5.155856847582923619e-02 3.666789268900239041e-02 2.446359433567820915e-02
