1.332312534408651161e-01 9.058139247180693743e-02 1.378684508891243610e-01 5.245881658636346312e-02 8.669282703028780013e-02
2.385595472756684432e-01 1.038750339385598465e-01 6.936053888012617963e-02 6.730308473925616930e-02 5.866233750260761021e-02
2.640621104701336153e-01 7.416351365307347066e-02 8.122642689607768862e-02 9.392427113096483982e-02 8.407965125464091083e-02
1.988310510158625977e-01 4.737078139217482109e-02 9.854266891236447556e-02 7.300483008280686525e-02 1.312559252522803588e-01
2.093419123854063091e-01 8.541747552296635737e-02 9.848742682510484847e-02 1.258224642780723934e-01 6.968669763781605575e-02
