1.578947368421052544e-01
1.578947368421052544e-01
1.605263157894736836e-01
1.773684210526315641e-01
2.231578947368420829e-01
3.531578947368420596e-01
5.826315789473683893e-01
7.463157894736842657e-01
8.442105263157895223e-01
8.657894736842104422e-01
