3.366272437497716541e-02
6.803797958983395788e-02
6.699801913415971699e-02
4.958625108128557335e-02
7.093402429348791283e-02
6.198864890117055521e-02
8.989191040107864794e-02
1.080637671829821900e-01
9.696632990787304451e-02
3.264332121205018589e-02
