0.000000000000000000e+00
0.000000000000000000e+00
3.535533905932736198e-02
2.549509756796390983e-02
3.391164991562631986e-02
5.244044240850757183e-02
1.224744871391589100e-02
1.000000000000000021e-02
0.000000000000000000e+00
0.000000000000000000e+00
