6.403124237432850085e-02
5.147815070493499956e-02
3.999999999999998695e-02
4.301162633521313922e-02
3.162277660168381910e-02
2.915475947422648331e-02
5.612486080160910412e-02
6.123724356957945675e-02
6.782329983125266748e-02
6.244997998398395950e-02
