1.045846553682908131e-01 1.194702063022652222e-01 1.692414230611948706e-02 1.456668684536637295e-02 9.357474385207054102e-02
1.111511162207518000e-02 3.207505049514228906e-02 1.742415300762826386e-02 1.431733737761624846e-02 1.659356081098363120e-02
4.527539614232975809e-03 4.178828050795621585e-02 3.864032598521609935e-02 1.454765785377394073e-02 1.065708249016661391e-02
1.969293361459975231e-03 9.561001118202586135e-03 4.843821206249911832e-02 3.851826202848839670e-02 2.006913259467118724e-02
1.753508552521858971e-02 1.083750541156525138e-02 3.716400725033627839e-02 4.626193040704364851e-02 3.543946498848933591e-02
